filename,label
data/physionet/wav/training_e/e00524.wav,0
data/physionet/wav/training_e/e00614.wav,0
data/physionet/wav/training_a/a0197.wav,1
data/physionet/wav/training_a/a0233.wav,1
data/physionet/wav/training_a/a0278.wav,1
data/physionet/wav/training_d/d0015.wav,0
data/physionet/wav/training_b/b0164.wav,1
data/physionet/wav/training_b/b0366.wav,0
data/physionet/wav/training_e/e01070.wav,0
data/physionet/wav/training_e/e00333.wav,0
data/physionet/wav/training_b/b0228.wav,0
data/physionet/wav/training_e/e00767.wav,0
data/physionet/wav/training_e/e01303.wav,0
data/physionet/wav/training_e/e00934.wav,0
data/physionet/wav/training_e/e01905.wav,0
data/physionet/wav/training_e/e00738.wav,0
data/physionet/wav/training_e/e01241.wav,0
data/physionet/wav/training_f/f0112.wav,0
data/physionet/wav/training_a/a0335.wav,1
data/physionet/wav/training_e/e01929.wav,1
data/physionet/wav/training_a/a0105.wav,0
data/physionet/wav/training_b/b0101.wav,0
data/physionet/wav/training_e/e01880.wav,0
data/physionet/wav/training_e/e01266.wav,0
data/physionet/wav/training_e/e00588.wav,0
data/physionet/wav/training_b/b0140.wav,1
data/physionet/wav/training_a/a0226.wav,1
data/physionet/wav/training_e/e01606.wav,0
data/physionet/wav/training_e/e01460.wav,0
data/physionet/wav/training_e/e01689.wav,1
data/physionet/wav/training_e/e01315.wav,0
data/physionet/wav/training_d/d0010.wav,1
data/physionet/wav/training_b/b0203.wav,0
data/physionet/wav/training_e/e01242.wav,0
data/physionet/wav/training_e/e00261.wav,0
data/physionet/wav/training_d/d0013.wav,0
data/physionet/wav/training_e/e01130.wav,0
data/physionet/wav/training_e/e00595.wav,0
data/physionet/wav/training_e/e00452.wav,0
data/physionet/wav/training_e/e00059.wav,1
data/physionet/wav/training_e/e00157.wav,0
data/physionet/wav/training_a/a0224.wav,1
data/physionet/wav/training_e/e01765.wav,0
data/physionet/wav/training_f/f0087.wav,0
data/physionet/wav/training_e/e01321.wav,0
data/physionet/wav/training_e/e01246.wav,1
data/physionet/wav/training_e/e01261.wav,0
data/physionet/wav/training_e/e01848.wav,1
data/physionet/wav/training_e/e01069.wav,0
data/physionet/wav/training_e/e00455.wav,0
data/physionet/wav/training_e/e00525.wav,0
data/physionet/wav/training_e/e01417.wav,0
data/physionet/wav/training_e/e01056.wav,0
data/physionet/wav/training_e/e01022.wav,0
data/physionet/wav/training_e/e01705.wav,0
data/physionet/wav/training_e/e01761.wav,0
data/physionet/wav/training_e/e01874.wav,0
data/physionet/wav/training_e/e00434.wav,0
data/physionet/wav/training_e/e01898.wav,0
data/physionet/wav/training_a/a0027.wav,0
data/physionet/wav/training_e/e02079.wav,0
data/physionet/wav/training_e/e01666.wav,0
data/physionet/wav/training_e/e00650.wav,0
data/physionet/wav/training_e/e01546.wav,0
data/physionet/wav/training_e/e00016.wav,0
data/physionet/wav/training_e/e01269.wav,0
data/physionet/wav/training_e/e01276.wav,0
data/physionet/wav/training_a/a0041.wav,1
data/physionet/wav/training_e/e00969.wav,0
data/physionet/wav/training_a/a0298.wav,0
data/physionet/wav/training_e/e00089.wav,0
data/physionet/wav/training_b/b0362.wav,0
data/physionet/wav/training_e/e01635.wav,0
data/physionet/wav/training_b/b0206.wav,0
data/physionet/wav/training_b/b0016.wav,1
data/physionet/wav/training_e/e00954.wav,0
data/physionet/wav/training_e/e01542.wav,0
data/physionet/wav/training_e/e02030.wav,1
data/physionet/wav/training_e/e00465.wav,0
data/physionet/wav/training_f/f0043.wav,0
data/physionet/wav/training_e/e01289.wav,1
data/physionet/wav/training_e/e01348.wav,0
data/physionet/wav/training_e/e00898.wav,0
data/physionet/wav/training_e/e00192.wav,0
data/physionet/wav/training_e/e01267.wav,0
data/physionet/wav/training_e/e01435.wav,0
data/physionet/wav/training_a/a0132.wav,1
data/physionet/wav/training_a/a0023.wav,1
data/physionet/wav/training_e/e00180.wav,0
data/physionet/wav/training_e/e00872.wav,0
data/physionet/wav/training_e/e01080.wav,0
data/physionet/wav/training_e/e00184.wav,0
data/physionet/wav/training_e/e01418.wav,0
data/physionet/wav/training_e/e01239.wav,0
data/physionet/wav/training_e/e00627.wav,1
data/physionet/wav/training_f/f0054.wav,0
data/physionet/wav/training_a/a0357.wav,1
data/physionet/wav/training_e/e00566.wav,0
data/physionet/wav/training_e/e01279.wav,0
data/physionet/wav/training_a/a0180.wav,1
data/physionet/wav/training_e/e01680.wav,0
data/physionet/wav/training_e/e01031.wav,0
data/physionet/wav/training_e/e00448.wav,0
data/physionet/wav/training_e/e00903.wav,0
data/physionet/wav/training_e/e01216.wav,0
data/physionet/wav/training_a/a0346.wav,1
data/physionet/wav/training_e/e00812.wav,1
data/physionet/wav/training_e/e01587.wav,0
data/physionet/wav/training_e/e02054.wav,0
data/physionet/wav/training_e/e00970.wav,0
data/physionet/wav/training_e/e01884.wav,0
data/physionet/wav/training_e/e00208.wav,0
data/physionet/wav/training_e/e01736.wav,0
data/physionet/wav/training_e/e00464.wav,0
data/physionet/wav/training_e/e00821.wav,0
data/physionet/wav/training_e/e01285.wav,0
data/physionet/wav/training_e/e00660.wav,0
data/physionet/wav/training_e/e01946.wav,0
data/physionet/wav/training_e/e02139.wav,0
data/physionet/wav/training_b/b0154.wav,0
data/physionet/wav/training_e/e02062.wav,0
data/physionet/wav/training_e/e01890.wav,0
data/physionet/wav/training_b/b0015.wav,0
data/physionet/wav/training_e/e00638.wav,0
data/physionet/wav/training_a/a0009.wav,0
data/physionet/wav/training_d/d0044.wav,0
data/physionet/wav/training_e/e00944.wav,0
data/physionet/wav/training_e/e00286.wav,0
data/physionet/wav/training_b/b0353.wav,0
data/physionet/wav/training_a/a0205.wav,1
data/physionet/wav/training_e/e00824.wav,1
data/physionet/wav/training_a/a0052.wav,1
data/physionet/wav/training_e/e01813.wav,0
data/physionet/wav/training_e/e00272.wav,0
data/physionet/wav/training_e/e00175.wav,0
data/physionet/wav/training_c/c0017.wav,1
data/physionet/wav/training_f/f0055.wav,0
data/physionet/wav/training_e/e00294.wav,0
data/physionet/wav/training_b/b0030.wav,1
data/physionet/wav/training_e/e01683.wav,0
data/physionet/wav/training_e/e00693.wav,1
data/physionet/wav/training_e/e00502.wav,0
data/physionet/wav/training_b/b0195.wav,0
data/physionet/wav/training_b/b0378.wav,0
data/physionet/wav/training_b/b0483.wav,0
data/physionet/wav/training_b/b0002.wav,0
data/physionet/wav/training_e/e00193.wav,0
data/physionet/wav/training_e/e02076.wav,0
data/physionet/wav/training_e/e00770.wav,0
data/physionet/wav/training_e/e00807.wav,0
data/physionet/wav/training_b/b0472.wav,0
data/physionet/wav/training_a/a0008.wav,1
data/physionet/wav/training_e/e00697.wav,0
data/physionet/wav/training_e/e01633.wav,0
data/physionet/wav/training_e/e01703.wav,0
data/physionet/wav/training_e/e00782.wav,0
data/physionet/wav/training_e/e00045.wav,0
data/physionet/wav/training_e/e01522.wav,0
data/physionet/wav/training_e/e00664.wav,0
data/physionet/wav/training_e/e01299.wav,1
data/physionet/wav/training_e/e01409.wav,0
data/physionet/wav/training_a/a0364.wav,1
data/physionet/wav/training_a/a0370.wav,1
data/physionet/wav/training_f/f0029.wav,1
data/physionet/wav/training_c/c0012.wav,1
data/physionet/wav/training_c/c0001.wav,1
data/physionet/wav/training_e/e00382.wav,0
data/physionet/wav/training_e/e01726.wav,0
data/physionet/wav/training_b/b0343.wav,0
data/physionet/wav/training_e/e00655.wav,0
data/physionet/wav/training_e/e00647.wav,0
data/physionet/wav/training_e/e02056.wav,0
data/physionet/wav/training_e/e00906.wav,0
data/physionet/wav/training_b/b0426.wav,0
data/physionet/wav/training_e/e00241.wav,0
data/physionet/wav/training_e/e01744.wav,0
data/physionet/wav/training_e/e01213.wav,0
data/physionet/wav/training_e/e00107.wav,0
data/physionet/wav/training_e/e01871.wav,0
data/physionet/wav/training_f/f0007.wav,1
data/physionet/wav/training_e/e01459.wav,0
data/physionet/wav/training_b/b0108.wav,0
data/physionet/wav/training_b/b0062.wav,0
data/physionet/wav/training_e/e00931.wav,0
data/physionet/wav/training_a/a0404.wav,1
data/physionet/wav/training_e/e00869.wav,0
data/physionet/wav/training_d/d0034.wav,1
data/physionet/wav/training_e/e01151.wav,0
data/physionet/wav/training_b/b0169.wav,0
data/physionet/wav/training_a/a0080.wav,0
data/physionet/wav/training_e/e00084.wav,0
data/physionet/wav/training_e/e01392.wav,0
data/physionet/wav/training_b/b0009.wav,0
data/physionet/wav/training_e/e01517.wav,0
data/physionet/wav/training_e/e01226.wav,1
data/physionet/wav/training_c/c0020.wav,1
data/physionet/wav/training_e/e01698.wav,0
data/physionet/wav/training_e/e00545.wav,0
data/physionet/wav/training_e/e00883.wav,0
data/physionet/wav/training_e/e01706.wav,0
data/physionet/wav/training_e/e00404.wav,0
data/physionet/wav/training_e/e01306.wav,0
data/physionet/wav/training_e/e01518.wav,0
data/physionet/wav/training_e/e01860.wav,0
data/physionet/wav/training_e/e01608.wav,0
data/physionet/wav/training_e/e00590.wav,0
data/physionet/wav/training_b/b0161.wav,0
data/physionet/wav/training_e/e01921.wav,0
data/physionet/wav/training_a/a0310.wav,0
data/physionet/wav/training_e/e00505.wav,0
data/physionet/wav/training_e/e00639.wav,0
data/physionet/wav/training_e/e02044.wav,1
data/physionet/wav/training_e/e01938.wav,0
data/physionet/wav/training_e/e00064.wav,0
data/physionet/wav/training_b/b0187.wav,0
data/physionet/wav/training_e/e01832.wav,1
data/physionet/wav/training_e/e00805.wav,0
data/physionet/wav/training_b/b0485.wav,0
data/physionet/wav/training_a/a0342.wav,0
data/physionet/wav/training_e/e02014.wav,0
data/physionet/wav/training_e/e00409.wav,0
data/physionet/wav/training_e/e01152.wav,0
data/physionet/wav/training_e/e01912.wav,0
data/physionet/wav/training_e/e01504.wav,0
data/physionet/wav/training_e/e01220.wav,0
data/physionet/wav/training_e/e02102.wav,1
data/physionet/wav/training_e/e00377.wav,0
data/physionet/wav/training_b/b0085.wav,0
data/physionet/wav/training_d/d0040.wav,1
data/physionet/wav/training_e/e00671.wav,0
data/physionet/wav/training_e/e02007.wav,0
data/physionet/wav/training_a/a0326.wav,1
data/physionet/wav/training_e/e00384.wav,0
data/physionet/wav/training_b/b0152.wav,0
data/physionet/wav/training_a/a0353.wav,0
data/physionet/wav/training_e/e00615.wav,0
data/physionet/wav/training_e/e00882.wav,0
data/physionet/wav/training_e/e01098.wav,0
data/physionet/wav/training_b/b0025.wav,0
data/physionet/wav/training_e/e02089.wav,0
data/physionet/wav/training_e/e01520.wav,0
data/physionet/wav/training_d/d0023.wav,0
data/physionet/wav/training_e/e01462.wav,0
data/physionet/wav/training_e/e00096.wav,0
data/physionet/wav/training_e/e01221.wav,0
data/physionet/wav/training_e/e01903.wav,0
data/physionet/wav/training_e/e00130.wav,0
data/physionet/wav/training_e/e01255.wav,0
data/physionet/wav/training_e/e01284.wav,1
data/physionet/wav/training_f/f0111.wav,0
data/physionet/wav/training_a/a0215.wav,1
data/physionet/wav/training_b/b0294.wav,0
data/physionet/wav/training_e/e02122.wav,0
data/physionet/wav/training_e/e01368.wav,0
data/physionet/wav/training_a/a0014.wav,1
data/physionet/wav/training_b/b0138.wav,0
data/physionet/wav/training_b/b0079.wav,0
data/physionet/wav/training_b/b0221.wav,1
data/physionet/wav/training_e/e00138.wav,0
data/physionet/wav/training_e/e01785.wav,0
data/physionet/wav/training_e/e00483.wav,0
data/physionet/wav/training_e/e01436.wav,0
data/physionet/wav/training_e/e01320.wav,0
data/physionet/wav/training_e/e01577.wav,0
data/physionet/wav/training_e/e01019.wav,0
data/physionet/wav/training_e/e01854.wav,0
data/physionet/wav/training_a/a0193.wav,0
data/physionet/wav/training_a/a0171.wav,0
data/physionet/wav/training_f/f0078.wav,0
data/physionet/wav/training_e/e00421.wav,0
data/physionet/wav/training_b/b0290.wav,0
data/physionet/wav/training_e/e00919.wav,0
data/physionet/wav/training_e/e01367.wav,1
data/physionet/wav/training_b/b0223.wav,0
data/physionet/wav/training_e/e00646.wav,0
data/physionet/wav/training_f/f0001.wav,0
data/physionet/wav/training_e/e00765.wav,0
data/physionet/wav/training_e/e00239.wav,0
data/physionet/wav/training_b/b0444.wav,1
data/physionet/wav/training_e/e01968.wav,0
data/physionet/wav/training_a/a0305.wav,1
data/physionet/wav/training_e/e01718.wav,0
data/physionet/wav/training_e/e00345.wav,0
data/physionet/wav/training_e/e01198.wav,0
data/physionet/wav/training_e/e00961.wav,0
data/physionet/wav/training_e/e01567.wav,0
data/physionet/wav/training_e/e00727.wav,0
data/physionet/wav/training_e/e00437.wav,0
data/physionet/wav/training_d/d0003.wav,1
data/physionet/wav/training_e/e00993.wav,0
data/physionet/wav/training_e/e01693.wav,0
data/physionet/wav/training_e/e00299.wav,0
data/physionet/wav/training_e/e01935.wav,0
data/physionet/wav/training_e/e00466.wav,0
data/physionet/wav/training_e/e01824.wav,1
data/physionet/wav/training_b/b0347.wav,0
data/physionet/wav/training_e/e00610.wav,0
data/physionet/wav/training_a/a0050.wav,0
data/physionet/wav/training_a/a0006.wav,1
data/physionet/wav/training_a/a0236.wav,1
data/physionet/wav/training_e/e00517.wav,0
data/physionet/wav/training_e/e01782.wav,0
data/physionet/wav/training_e/e00788.wav,0
data/physionet/wav/training_b/b0405.wav,0
data/physionet/wav/training_e/e01636.wav,0
data/physionet/wav/training_e/e01930.wav,0
data/physionet/wav/training_b/b0196.wav,0
data/physionet/wav/training_a/a0138.wav,1
data/physionet/wav/training_e/e00105.wav,0
data/physionet/wav/training_a/a0380.wav,1
data/physionet/wav/training_b/b0482.wav,0
data/physionet/wav/training_e/e00974.wav,0
data/physionet/wav/training_e/e01999.wav,0
data/physionet/wav/training_e/e01317.wav,0
data/physionet/wav/training_e/e00337.wav,0
data/physionet/wav/training_e/e01476.wav,0
data/physionet/wav/training_e/e01910.wav,0
data/physionet/wav/training_b/b0078.wav,0
data/physionet/wav/training_b/b0319.wav,1
data/physionet/wav/training_e/e01057.wav,0
data/physionet/wav/training_e/e00318.wav,0
data/physionet/wav/training_b/b0386.wav,0
data/physionet/wav/training_e/e00810.wav,0
data/physionet/wav/training_e/e01426.wav,0
data/physionet/wav/training_e/e00739.wav,0
data/physionet/wav/training_e/e01966.wav,0
data/physionet/wav/training_b/b0423.wav,0
data/physionet/wav/training_e/e01408.wav,0
data/physionet/wav/training_b/b0050.wav,0
data/physionet/wav/training_e/e00938.wav,0
data/physionet/wav/training_b/b0369.wav,1
data/physionet/wav/training_c/c0018.wav,1
data/physionet/wav/training_e/e00082.wav,0
data/physionet/wav/training_e/e01511.wav,1
data/physionet/wav/training_e/e01120.wav,0
data/physionet/wav/training_e/e02111.wav,0
data/physionet/wav/training_e/e00028.wav,0
data/physionet/wav/training_e/e01390.wav,0
data/physionet/wav/training_e/e00835.wav,0
data/physionet/wav/training_e/e00399.wav,0
data/physionet/wav/training_e/e01344.wav,0
data/physionet/wav/training_e/e00512.wav,0
data/physionet/wav/training_e/e00553.wav,0
data/physionet/wav/training_b/b0379.wav,0
data/physionet/wav/training_b/b0039.wav,0
data/physionet/wav/training_b/b0245.wav,0
data/physionet/wav/training_e/e00387.wav,0
data/physionet/wav/training_e/e00061.wav,0
data/physionet/wav/training_e/e01985.wav,0
data/physionet/wav/training_b/b0280.wav,1
data/physionet/wav/training_a/a0377.wav,1
data/physionet/wav/training_e/e00668.wav,0
data/physionet/wav/training_e/e00890.wav,0
data/physionet/wav/training_e/e01686.wav,1
data/physionet/wav/training_e/e00704.wav,0
data/physionet/wav/training_e/e01630.wav,0
data/physionet/wav/training_e/e00928.wav,0
data/physionet/wav/training_a/a0272.wav,1
data/physionet/wav/training_e/e00989.wav,0
data/physionet/wav/training_e/e01653.wav,0
data/physionet/wav/training_e/e01119.wav,0
data/physionet/wav/training_b/b0162.wav,0
data/physionet/wav/training_b/b0448.wav,0
data/physionet/wav/training_e/e00684.wav,0
data/physionet/wav/training_e/e01188.wav,0
data/physionet/wav/training_e/e01067.wav,0
data/physionet/wav/training_e/e00044.wav,0
data/physionet/wav/training_e/e01707.wav,0
data/physionet/wav/training_e/e00859.wav,0
data/physionet/wav/training_e/e02126.wav,1
data/physionet/wav/training_b/b0017.wav,0
data/physionet/wav/training_e/e01358.wav,0
data/physionet/wav/training_e/e00048.wav,1
data/physionet/wav/training_e/e00073.wav,0
data/physionet/wav/training_a/a0019.wav,0
data/physionet/wav/training_e/e00923.wav,0
data/physionet/wav/training_e/e01054.wav,0
data/physionet/wav/training_a/a0223.wav,1
data/physionet/wav/training_e/e00843.wav,0
data/physionet/wav/training_e/e00681.wav,0
data/physionet/wav/training_b/b0220.wav,0
data/physionet/wav/training_b/b0408.wav,1
data/physionet/wav/training_e/e01972.wav,0
data/physionet/wav/training_e/e00014.wav,0
data/physionet/wav/training_e/e01205.wav,1
data/physionet/wav/training_e/e01711.wav,1
data/physionet/wav/training_b/b0304.wav,0
data/physionet/wav/training_e/e01867.wav,1
data/physionet/wav/training_f/f0019.wav,0
data/physionet/wav/training_b/b0121.wav,0
data/physionet/wav/training_a/a0178.wav,0
data/physionet/wav/training_b/b0415.wav,0
data/physionet/wav/training_e/e00602.wav,0
data/physionet/wav/training_e/e01616.wav,0
data/physionet/wav/training_e/e00953.wav,0
data/physionet/wav/training_e/e02003.wav,0
data/physionet/wav/training_a/a0095.wav,1
data/physionet/wav/training_a/a0074.wav,1
data/physionet/wav/training_a/a0147.wav,1
data/physionet/wav/training_e/e01124.wav,0
data/physionet/wav/training_e/e01771.wav,0
data/physionet/wav/training_e/e01960.wav,0
data/physionet/wav/training_a/a0366.wav,1
data/physionet/wav/training_e/e01543.wav,0
data/physionet/wav/training_b/b0215.wav,0
data/physionet/wav/training_e/e01037.wav,0
data/physionet/wav/training_a/a0293.wav,0
data/physionet/wav/training_e/e01078.wav,0
data/physionet/wav/training_f/f0012.wav,1
data/physionet/wav/training_e/e00032.wav,0
data/physionet/wav/training_e/e00256.wav,0
data/physionet/wav/training_b/b0264.wav,0
data/physionet/wav/training_e/e00169.wav,0
data/physionet/wav/training_e/e00799.wav,0
data/physionet/wav/training_e/e00968.wav,0
data/physionet/wav/training_b/b0004.wav,0
data/physionet/wav/training_e/e00142.wav,1
data/physionet/wav/training_a/a0120.wav,1
data/physionet/wav/training_a/a0359.wav,0
data/physionet/wav/training_b/b0136.wav,1
data/physionet/wav/training_e/e00816.wav,0
data/physionet/wav/training_b/b0116.wav,0
data/physionet/wav/training_e/e00820.wav,0
data/physionet/wav/training_e/e01163.wav,0
data/physionet/wav/training_e/e00471.wav,0
data/physionet/wav/training_b/b0045.wav,0
data/physionet/wav/training_a/a0003.wav,1
data/physionet/wav/training_f/f0086.wav,0
data/physionet/wav/training_e/e01756.wav,1
data/physionet/wav/training_b/b0148.wav,1
data/physionet/wav/training_b/b0277.wav,0
data/physionet/wav/training_e/e01230.wav,0
data/physionet/wav/training_e/e01672.wav,0
data/physionet/wav/training_a/a0302.wav,0
data/physionet/wav/training_e/e02103.wav,0
data/physionet/wav/training_b/b0129.wav,0
data/physionet/wav/training_e/e01882.wav,0
data/physionet/wav/training_e/e01551.wav,0
data/physionet/wav/training_e/e00308.wav,0
data/physionet/wav/training_e/e00578.wav,0
data/physionet/wav/training_e/e00057.wav,0
data/physionet/wav/training_e/e00731.wav,1
data/physionet/wav/training_e/e00567.wav,0
